company_id,name,description,company_size,state,country,city,zip_code,address,url
936584,Driven Brands Inc.,"Driven Brands™, headquartered in Charlotte, NC, is the largest automotive services company in North America, providing a range of consumer and commercial automotive needs, including paint, collision, glass, vehicle repair, oil change, maintenance and car wash. 

Driven Brands is the parent company of some of North America’s leading automotive service businesses including Take 5 Oil Change®, Meineke Car Care Centers®, Maaco®, 1-800-Radiator & A/C®, and CARSTAR®. Driven Brands has more than 4,400 locations across 15 countries, and services over 50 million vehicles annually. Driven Brands’ network generates more than $1 billion in revenue from more than $4 billion in system-wide sales. ",5.0,NC,US,Charlotte,28202,440 South Church Street,https://www.linkedin.com/company/driven-brands-inc-
937112,Warby Parker,"Warby Parker was founded with a mission: to inspire and impact the world with vision, purpose, and style.
 
We’re constantly asking ourselves how we can do more and make a greater impact—and that starts by reimagining everything that a company and industry can be. We want to demonstrate that a business can scale, be profitable, and do good in the world—without charging a premium for it. And we’ve learned that it takes creativity, empathy, and innovation to achieve that goal.

Glasses, sunglasses, contacts, and eye exams—we’ve got your eyes covered. Shop prescription eyewear starting at $95 online or find a store near you at warbyparker.com 

Ultimately, we believe in vision for all, which is why for every pair of glasses or sunglasses we sell, a pair of glasses is distributed to someone in need through our Buy a Pair, Give a Pair program. As of 2020, over eight million pairs have been distributed—and we’re only just getting started. Learn more at warbyparker.com/buy-a-pair-give-a-pair.

Community Guidelines: https://warbyparker.tumblr.com/post/680985512416313344/community-guidelines

",5.0,NY,US,New York,10013,161 Avenue of the Americas,https://www.linkedin.com/company/warbyparker
938659,ZEISS Group,"ZEISS is an internationally leading technology enterprise operating in the fields of optics and optoelectronics. In the previous fiscal year, the ZEISS Group generated annual revenue totaling 8.8 billion euros in its four segments Semiconductor Manufacturing Technology, Industrial Quality & Research, Medical Technology and Consumer Markets (status: 30 September 2022).

With over 38,000 employees, ZEISS is active globally in almost 50 countries with around 30 production sites, 60 sales and service companies and 27 research and development facilities (status: 30 September 2022). Founded in 1846 in Jena, the company is headquartered in Oberkochen, Germany. The Carl Zeiss Foundation, one of the largest foundations in Germany committed to the promotion of science, is the sole owner of the holding company, Carl Zeiss AG.

Data privacy: www.zeiss.com/data-protection
Imprint: http://zeiss.com/publisher

This is ZEISS's official LinkedIn account. It follows the ZEISS Netiquette: www.zeiss.com/netiquette",7.0,0,DE,Oberkochen,73447,Carl-Zeiss-Str. 22,https://www.linkedin.com/company/zeiss
941454,Saint Michael's Medical Center,"Saint Michael's Medical Center is a 358-bed regional tertiary-care, teaching, and research center in the heart of Newark's business and educational district and is accredited by The Joint Commission. Combining state-of-the-art technology, the latest diagnostic and therapeutic procedures, leading-edge research, and a network of highly qualified physicians, nurses, and allied health professionals, the hospital provides top-quality health care services delivered with compassionate care.
",5.0,N.J.,US,Newark,07102,111 Central Avenue,https://www.linkedin.com/company/smmcnj
946485,Hire Connections Staffing,"Providing full-service staffing services to clients in the Denver Metro area. With over 50 years of staffing experience and 16 years of continued growth within the life of Hire Connections, we will elevate your level of staffing expectations and career choice opportunities. Hire Connection staffing specializes in finding the best employee for our clients. ",2.0,CO,US,Centennial,80112,7853 East Araphoe Court,https://www.linkedin.com/company/hire-connections
946733,"DeltaHawk Engines, Inc.","DeltaHawk Engines, Inc. is seeking top talent to help us develop and build the industry’s best jet-fuel powered aviation engines. Our extraordinary team is leading the way with advanced design strategies that put us at the forefront of the industry. If you’re ready to join the team that's reimagined power for general aviation flight, visit our careers page: https://www.deltahawk.com/content/careers-deltahawk

DeltaHawk is in the business of developing, producing, and providing general aviation propulsion products and services that globally excite the passion and freedom to fly. We bring the highest level of innovation and value to the industry through the development of a disruptive new standard in the flying experience, one which will exceed expectations of efficiency, reliability, performance, simplicity and affordability.

The team at DeltaHawk anticipates exceeding the needs of general aviation power with development of a multi-fuel (Diesel or Jet-A) 160-200 horsepower engine family for FAA certification; resulting in the smallest, lightest, most fuel-efficient and reliable multi-fuel engines on the market.  Other models and horsepower ranges will follow.

DeltaHawk aviation applications range from small two-seat Light Sport Aircraft at the lower end of the power range, to six-seat single engine and 12-seat twin engine fixed-wing aircraft and four-seat helicopters at the high end; as well as civilian and military drones.

DeltaHawk is driven to be the most recognized and respected brand in the industry.
",1.0,WI,US,Racine,53404,2300 South Street,https://www.linkedin.com/company/deltahawk-engines-incorporated
947715,BCforward,"Founded in 1998, BCforward transforms and builds organizations and their workforces across the globe. Headquartered in Indianapolis, we are one of the largest black-owned businesses in the United States. We specialize in IT Recruiting, Consulting, and Staffing. BCforward believes that by breaking down the barriers between people, communities, and innovation, we can move the world forward. 

Stafforward, a subsidiary of BCforward, was created in response to the growing customer demand for talent acquisition in the Administrative, Industrial, Healthcare, and Scientific fields. While BCforward continues to deliver IT staffing services to our clients, Stafforward is a dedicated subsidiary that focuses on the growing demand in these non-IT industries.

BCforward will skillfully help you handle the challenges of IT Outsourcing, System Solutions, and Staffing. We can place our IT professionals inside your organization, or consult on your IT infrastructure. We are dedicated in recruiting motivated talent from the world of IT and beyond. Our commitment is to ensure that your company's business vision becomes a reality.",6.0,IN,US,Indianapolis,46280,9777 N College Avenue,https://www.linkedin.com/company/bcforward
947989,Mi Familia Vota,We work to enhance the political voice of the Latino community across the country through sustained civic engagement.,2.0,0,US,0,80219,0,https://www.linkedin.com/company/mi-familia-vota
948229,Focuz Mindz Inc.,"FocuzMindz Inc. is a woman owned and minority owned certified, full service IT Professional Services company headquartered in Houston, Texas. We are able to provide consultants all over the world, with our  offices in England and India working with international companies. We pride ourselves in offering top tier consultants to our clients, and strive to achieve client satisfaction. We are able to provide our clients with consultants that have a broad range of skills and competencies. We have consultants for almost any position that your company may need filled. Some of the skills that our consultants possess are :

SAP

Oracle

Data Warehousing

Hyperion

Quality Testing

Java

.Net

Peoplesoft

And many more!

FocuzMindz has been striving to support our clients with the best resources available  since its inception, and many of our upper level management team members have over 20 years of experience in the IT Professional Services industry. We have a proven track record for supporting clients without “backouts”, an industry wide concern. We deliver  the right people, with the right skills, at highly competitive rates. Contact information can be found in the Contact Us page. Feel free to contact us!",1.0,TX,US,Sugar Land,77479,1108 Soldiers Field Dr.,https://www.linkedin.com/company/focuzmindz-inc
950989,Armstrong Transport Group,"Armstrong Transport Group provides logistics solutions for an evolving marketplace. With a multi-modal carrier network, logistics experts, and reliable customer service, Armstrong is your one-stop-shop for logistics, regardless of location or capacity. ",3.0,NC,US,Charlotte,28203,1120 S Tryon Street,https://www.linkedin.com/company/armstrong-transport-group
956827,Vector Careers Inc,"Vector Careers is dedicated to providing candidates and companies with the highest quality, most time-efficient recruiting services.  We understand the unique needs and culture of your company and deliver the candidate with the skills and personality to excel within that environment.  We cultivate many successful partnerships with a sense of warmth, friendliness, integrity, professionalism, individual pride and company spirit.",,Oregon,US,Beaverton,97006,1815 NW 169th Place,https://www.linkedin.com/company/vector-careers-inc
959749,Mad Mobile,"Mad Mobile is a global technology company specializing in innovative and scalable solutions for the restaurant and retail industries. 

Our flagship products, CAKE Restaurant Point of Sale, Concierge for Retail, and CAKE MenuPad for legacy systems, redefine how businesses operate. We prioritize the user experience and modern technology to ensure your business thrives in the rapidly evolving digital landscape. ",4.0,Florida,US,Tampa,33607,4050 W Boy Scout Blvd,https://www.linkedin.com/company/mad-mobile
961273,SAPSOL Technologies Inc. : Systems and Process Solutions for your Enterprise,"We started the organization with a vision of some of the top technology professionals in the industry to carve a niche for the next generation solutions as well provide that breeze of fresh air in emerging technology which will help our client think out of the box and provide rapid go to market solutions . The complex technology solutions and global multilingual programs roll out have been hall mark of success for our team.

Our key team members are all hands on professional who have the vision and experience of having grown and developed the business from scratch. The have been the guiding power and light behind taking the company to the next level.

The management  of the organization  has an average of over 20 years of experience in starting and running IT companies in the J2EE segment and ERP segment in North America , Australia , EMEA and Europe. The management actively guides the company to make strategic decisions and move forward and make the right decisions .

We provide path breaking solutions and consultants who will fit, meet and exceed your requirements. Our focus is primarily in SAP, Oracle, IBM and MS technologies with expertise in technology verticals like cloud, big data and mobility.

SAPSOL Technologies Inc .  is  currently funded by private investment from our management and some external investors.  We are open to innovative proposals as well as funding the next generation of solutions for other start-up companies who have a great idea but are unable to leverage",3.0,California,US,Santa Clara,95050,2040 Martin Ave,https://www.linkedin.com/company/sapsol-technologies-inc-
961661,CLEAR (clearme.com),"CLEAR's mission is to create frictionless experiences. With more than 15 million members and a growing network of partners across the world, CLEAR's identity platform is transforming the way people live, work, and travel. Whether you are traveling, at the stadium, the doctor's office, or on your phone, CLEAR connects you to the things that make you, you—making everyday experiences easier, more secure, and friction-free. CLEAR is committed to privacy done right. Members are always in control of their own information, and we never sell member data. For more information, visit clearme.com.",5.0,NY,US,New York,10011,85 10th Ave,https://www.linkedin.com/company/clear-by-alclear-llc
962052,Peachtree Orthopedics,"With Peachtree Orthopedics, you’re set for life. No matter your age or orthopedic issue, we’ll get you back to doing the things you love. Atlantans have trusted us to do just that for more than 65 years, and we look forward to providing a lifetime of care for you and your family as well.

From head to toe, we’ve got you covered. Our 35 doctors are fellowship trained, going beyond their general orthopedic training to specialize in a specific part of the body. You’ll be treated by physicians who are experts in your area of need, leading to higher quality care, less pain, a shorter recovery and a better outcome.

You can be confident knowing that your doctors are leaders in their field, providing cutting-edge technology in state-of-the-art facilities. We are proud to offer you nine convenient locations, as well as nine physical rehabilitation locations, two surgical centers and four MRI facilities.

We’ve grown over the years, but our high standards of excellence and commitment to personalized care have remained the same. Throughout every phase of your life, you can depend on us to provide you with the best orthopedic care possible.",4.0,GA,US,Atlanta,30309,2001 Peachtree Road,https://www.linkedin.com/company/peachtree-orthopedics
963453,RED SKY Consulting,"In human capital management, we are experts in designing, building and delivering business-driven technology and cybersecurity solutions.

We help our clients gain competitive advantage through technology staffing (contract, contract to hire or permanent placement), consulting and executive search solutions to make their businesses more responsive to market opportunities and threats, strengthen relationships with customers, suppliers, and partners, improve productivity and reduce information technology costs for over 10 years.

Our primary US locations are Denver, Los Angeles, Minneapolis, New Jersey, and we have organizational arms in other domestic cities along with offshore alliances in India and Ireland.
 
Our clients are companies such as: Nike, UnitedHealth Group, Wells Fargo, GE, Charter/Time Warner, Zurich Insurance, Johnson Controls/TYCO, Motorola, Abbott Labs, Kohler, NBC, Kaiser Permanente, Stanford University and other smaller progressive organizations. 

The RED SKY Foundation is being formed and will provide college educations to underprivileged young adults in partnership with our clients.

We work with our clients'​ requirements, goals, and objectives to deliver the exceptional talent they've come to expect. Our “high touch” / “white glove” consulting approach is achieved by:
<|> Significant personal relationship development with all stakeholders
<|>Thorough understanding of the position requirements, project goals, team character, and company culture 
<|> High level of customer service with fast response status and communications

Our primary goal with our clients is to build a long-term relationship.  The first step in that relationship is to consider each candidate first as a member of the RED SKY team capable of representing us to our clients with integrity, sincerity and professionalism.  This uniquely positions our candidates not as individuals, but as part of our multinational network of dedicated technology contributors.
",2.0,CO,US,Denver,80211,3015 Wyandot St ,https://www.linkedin.com/company/red-sky-consulting
963615,"Richline Group, a Berkshire Hathaway Company","Richline Group, Inc., a wholly-owned subsidiary of Berkshire Hathaway Inc. since 2007, is the USA’s foremost Fine Jewelry Manufacturer and Marketer. Richline Group’s mission, One Vision, One Team, One Goal, denotes the establishment of an integrated corporate branding, manufacturing and distribution strategy
. 
The Richline Group is comprised of four strategic business units: LeachGarner Inc., Richline Brands, Rio Grande and Inverness Corporation.

LeachGarner Inc. is dedicated to the jewelry industry for over 100 years. Stern Metals is mill products, General Findings is findings and beads and Excell is all chain. The firm is a prime manufacturer in the USA and worldwide.

Richline Brands markets and distributes only to retailers, at thousands of jewelry outlets worldwide. In addition, Richline Brands manages numerous private label programs in collaboration with our key retail partners. Richline Brands'​ international presence includes Richline Italy  with headquarters and multiple manufacturing facilities in Italy, Richline Canada and Richline South Africa.

Rio Grande, including Rio Grande’s Neutec branded equipment,  is a leading jewelry-industry brand, well-known for its unique culture, vast product offering and a special brand of customer service.

Inverness Corporation has been the safe piercing alternative for over 35 years and is the only ear-piercing manufacturer to provide a fully encapsulated ear piercing system with a patented safety earring back.",5.0,NY,US,New York,10018,1385 Broadway,https://www.linkedin.com/company/the-richline-group-a-berkshire-hathaway-company
963770,Bunzl Distribution NA,"Bunzl Distribution USA, Inc. supplies a range of products including outsourced food packaging, disposable supplies, and cleaning and safety products to food processors, supermarkets, non-food retailers, convenience stores and other users. Based in St. Louis, Missouri, Bunzl Distribution is the largest division of Bunzl plc, an international distribution and outsourcing group headquartered in London.

Bunzl Distribution owns and operates more than 140 warehouses that serve all 50 states and Puerto Rico, as well as Canada, the Caribbean and parts of Mexico. With more than 4,000 employees and 400,000-plus supply items, Bunzl is regarded as a leading supplier in North America. Worldwide sales are in excess of $10 billion.

Throughout its history, the company has maintained a strong commitment to productivity, delivering both quality service and competitive pricing. As it looks to the future, Bunzl Distribution is focused on increasing productivity, enhancing customer service and exploring new business opportunities.",6.0,MO,US,St. Louis,63141,One CityPlace Drive,https://www.linkedin.com/company/bunzl-distribution-na
965922,"Soarus, LLC","Established in 1996, Soarus, L.L.C. is a Joint-Venture Company of Mitsubishi Chemical Company (MCC). Soarus is the Sales, Marketing, and R&D arm for MCC in North and South America. Soarus’ main products are Soarnol (EVOH copolymer), Gohsenx (Specialty PVOH), Nichigo G-Polymer, and Hi-Selon (Water-soluble film).  

Soarus, along with its sister company MSI Technology, L.L.C. has a team of highly trained technical individuals with many years of experience in Polymer Science and Process Technology whose aim is to help you with your individual needs.  Our fully equipped R&D laboratory allows us to aid our customers in both technical service and product development. Soarus offers a one-of-a-kind high-level of service and support.",1.0,Illinois,US,Arlington Heights,60004,3930 N Ventura Dr,https://www.linkedin.com/company/soarus-llc
966339,Pathstone,"Pathstone is The Family Office. Powered by innovation, built for every generation, and expertly delivered.

Pathstone creates a distinct culture of innovation built on the timeless foundation of trust and service traditionally delivered by family offices. We deliver the ultimate client experience in an era of constant change.

Who we serve:

1. FAMILIES & INDIVIDUALS - Family office benefits and solutions—simplified

A comprehensive suite of family office services tailored to your specific requirements. Innovative solutions and strategies are designed to enhance your net results and achieve your objectives. Exclusive client experience crafted to your desired outcomes.

2. FAMILY OFFICES - Turbo-charge your existing family office

Proprietary portfolio execution and reporting system designed to reduce fees, cut taxes, enhance results, and provide controls and information in ways we believe were not possible before.

We provide creative solutions and tested strategies to complement your existing family office. Deep investment research, access, solutions, and tools to provide your family office the flexibility to outsource certain investment components.

3. FOUNDATIONS & ENDOWMENTS - Fiduciary advice to support your fiduciary responsibilities

Investment counsel, process and solutions built to distinctively serve trustee and committee-directed portfolios.

We provide results-oriented impact investment solutions inclusive of measurement and reporting tools. Comprehensive services to manage your complete back office or simply complement your existing organization.


Locations in Arizona, California, Colorado, D.C. Metro, Florida, Georgia, Massachusetts, New Jersey, New York, Rhode Island, Texas, Washington, and Wyoming.

For more information, please see our web site – www.pathstone.com",3.0,New Jersey,US,Englewood,07631,10 Sterling Blvd,https://www.linkedin.com/company/pathstone-family-office
969396,KRG Technologies Inc.,"KRG Technologies, Inc is an 20 year old US Headquartered company specialized in Workforce Solutions and Application Development Services. Having strong client base in USA, Canada, Dubai, and India. A five time honoree by Inc5000, ISO 9001 and 27001 certified company. 

Purpose of KRG’s existence is ‘employment creation’ and our goal is ensuring ‘enduring relationship’ with employees and clients. To achieve this, we are guided by the strong principles ‘ Honesty and Transparency’.

KRG is involved in providing Workforce solutions, digital application development, maintenance, re-engg, cloud migration & maintenance and product development expertise using SMAC technologies and Proven Methodologies. Our track record is in delivering cost effective solutions, On time-Within Budget. 

We offer customers the advantages of:

•	Software development processes - flawless execution and project management.
•	Leveraging a combination of proven onsite and offshore 
•	Professional Services Unit to augment your onsite team capacity/capability 
•	Commitment to meet your objectives ""on time - within budget""
•	Aggressive Pricing & Proven Track Record.",4.0,CA,US,Valencia,91355,25000 Avenue Stanford,https://www.linkedin.com/company/krg-technologies
969699,"Fairview Search Group, LLC","Fairview Search Group, LLC is an Executive Search and Recruiting firm consisting of experts with several years of professional recruiting, human resources and management experience.  Our firm specializes in the placement of Accounting, Finance, Tax, Treasury and Audit professionals in all industries and companies ranging from start-ups to Fortune 100 in the Charlotte, North Carolina region on a Direct Hire, Consulting, Contract and Contract to Hire basis.",1.0,North Carolina,US,Charlotte,28226,8045 Corporate Center Dr,https://www.linkedin.com/company/fairviewsearchgroup
973375,The New Jewish Home,"Since 1848, The New Jewish Home has helped older New Yorkers live full and meaningful lives by providing outstanding health care and innovative programming. The New Jewish Home is a comprehensive, mission-driven nonprofit health care system serving older adults of all faiths, ethnicities, and income levels. With campuses in Manhattan and Westchester, The New Jewish Home provides specialized short-term rehabilitation in partnership with Mount Sinai Health System, NYU Langone Health and Burke Rehabilitation Hospital; person-directed long term skilled nursing; adult day health care; geriatric care management and senior housing. The New Jewish Home is a proud partner and founding agency of UJA-Federation of New York.",5.0,NY,US,New York,10025,120 W. 106th Street,https://www.linkedin.com/company/thenewjewishhome
973957,Harbour,"Harbour creates furniture of unique design and unparalleled quality. Based in USA and created by two brothers, Harrison and Nicholas Condos, it’s easy to see that their inspiration comes from the vibrant and cosmopolitan city they call home. With over 40 years of experience and a wide choice of modern and classic collections, Harbour has something to suit any landscape or climate, outside as well as inside.

Harbour only produces quality design concepts from the highest quality mediums. The materials used in our designs are specifically selected by our design team to ensure a unique, durable, and high quality product.

Harbour is steeped in a forty-year history of Australian metal craftsmanship, with design and manufacture techniques passed through generations. Our company works with many mediums and mastered many materials, including teak, oak, marble, granite, compact laminate, rattan, Rehau weave and Batyline. These materials are the backbone of our furniture, and are very much like our company: strong, sturdy, solid and reliable.

Our retail locations are situated in New York Design Center, Los Angeles, Hong Kong and Sydney. We design all of our furniture in-house and supply to top tier global hoteliers, resorts and corporate clients around the world including The Parker Hotel, The One and Only, Grace Bay and Saks Fifth Avenue",2.0,NY,US,New York,10016,200 Lexington Avenue Suite 1301,https://www.linkedin.com/company/harbour-outdoor
978382,First Fed,"First Fed is a local community bank on an exciting growth trajectory with 16 locations in 5 counties across Washington. We are committed to investing in our amazing team and technologies which enable better service of our customers and communities. In 2021, First Fed received recognition for best workplace from Puget Sound Business Journal and best bank from Forbes, Peninsula Daily News, and Bellingham Alive.   

We welcome applicants from all backgrounds – our diversity makes us stronger. In 2023, we will celebrate our first 100 years of service. Hopefully with you! 

Our Values: Optimism • Respect • Initiative • Growth • Ownership

Member FDIC, Equal Housing Lender, NMLS Institution # 403586",3.0,0,US,Northwest Washington,98362,105 West 8th Street,https://www.linkedin.com/company/ourfirstfed
981482,Priority Worldwide,"Priority Worldwide is a full services logistics company operating since 1984. Our unique workplace culture, our unwavering initiatives for the environment and animal welfare, and our passion serve humanitarian & government partners around the globe to set us apart in the industry.  We aim to provide an ultimate customer experience.

Priority Worldwide provides logistics support and material movement to some of the most remote and challenging global locations. From supporting major relief efforts, to moving large volumes of materials in support of peace keeping efforts, to coordinating projects throughout Africa, PWS has experience with the most demanding and compliance driven projects.

Summary of Capabilities:
PWS North America is an IATA approved, a licensed OTI and a NVOCC. 
PWS is a licensed customs broker in Canada and the US. 
PWS offers door-to-door service, to/from anywhere in the world via our global network of strategic partners & agents. 
PWS services the North America market via our best in class nationwide warehousing, distribution & ground transportation network. 
PWS provides on-line booking, tracking, customs, inventory management and reporting capabilities through our web portal. 
PWS is open 24 hours per day 7 days a week. 
PWS operates its own Certified Cargo Screening Facilities in Canada & US. 
Priority Worldwide  currently operates own offices across 5 continents. Our own country offices include Australia, Benin, Burkina Faso, Canada, Central African Republic, , Mali, Netherlands, Niger, Senegal, Togo, UK and the United States 
We operate with one centrally linked state of the art operating system. 

Services:
International Air & Ocean Freight to/from anywhere in the world 
Charter Services & Project Cargo 
24/7 NFO / AOG / Hand Carry Service 
Humanitarian Aid & Emergencies
Customs Brokerage 
Domestic Air & Ground Transportation 
Packing/Crating, Canada & US Customs Bonded Warehousing/Inventory management & Kitting 
Dangerous Goods Handling",2.0,Maryland,US,Hanover,21076,7361 Coca Cola Drive,https://www.linkedin.com/company/priorityww
981830,Charitable Ventures,"Charitable Ventures is a 501(c)3 nonprofit organization dedicated to providing incubation services, social impact consulting and regional collaboration support to charitable projects in Southern California",2.0,CA,US,Santa Ana,92705,1505 17th Street,https://www.linkedin.com/company/charitable-ventures
982284,City of Poughkeepsie,"Nestled on the Hudson River, just 70 miles north of midtown Manhattan, Poughkeepsie  is the regional center of the arts, entertainment, higher education, healthcare, transportation, business, and government. Metro-North commuter trains run hourly to and from NYC Grand Central Station.

The rapid transformation of the City's Riverfront and our historic Main Street offer unparalleled value and opportunity in housing and business.

Our residential neighborhoods are examples of excellent design and community planning.

Visit us soon and see for yourself how
history, natural beauty, strategic location, and plenty of forward thinking people offer a balanced lifestyle and a sense of place.",2.0,New York,US,Poughkeepsie,12601,62 Civic Center Plaza,https://www.linkedin.com/company/city-of-poughkeepsie
982394,Snow Companies,"Snow Companies is the global leader in patient storytelling. As a full-service agency, Snow Companies supports direct-to-patient (DTP) communications, patient centricity, and patient insight and research initiatives with award-winning in-house copy, print, web, call center and video services, along with an industry-savvy training and logistical staff. The company facilitates the entire co-creation process between life science companies and patients. No other agency has made a bigger impact on the lives of patients around the world.",3.0,Virginia,US,Williamsburg,23185,133 Waller Mill Rd,https://www.linkedin.com/company/snowcompanies
982438,"BrightFields, Inc.","BrightFields, Inc. is an award-winning environmental consulting firm that focuses on the assessment, remediation, and redevelopment of brownfield properties—sites with a hazardous substance, pollutant, or contaminants. 

With our diverse technical and policy background, the BrightFields team includes a level of expertise usually found only in a much larger firm. We value the pursuit of knowledge, reward strategic thinking and creative solutions, and celebrate successes together. 

Headquartered in Wilmington, DE, BrightFields is built on the 7th Street Peninsula, where the Brandywine and Christina Rivers converge. We are aptly situated on an old city landfill, demonstrating our clear commitment to the revitalization of environmentally impacted and economically disadvantaged areas.

We are a woman-owned business and a certified WBE/DBE in Delaware, Maryland and Philadelphia, Pennsylvania. We have offices in Wilmington, Baltimore and Philadelphia. 
",1.0,DE,US,Wilmington,19801,801 Industrial Street,https://www.linkedin.com/company/brightfields-inc.
983286,Monster Energy,"Monster Energy is more than an energy drink, it is a lifestyle! We support the scene, our bands, our athletes, and our fans. We back athletes so they can make careers out of their passions. We strive to create immersive and authentic experiences that inspire.

We celebrate with our fans and riders and employees!

We are a brand that represents being the best at what we do. Join Us!

Monster Energy is an affirmative action and equal opportunity employer.",5.0,California,US,Corona,92879,1 Monster Way,https://www.linkedin.com/company/monsterenergy
986449,CED,"CED is one of the largest electrical solutions distributors and product suppliers in the country, specializing in residential, commercial, industrial and solar projects. By training and bringing in talented, energetic people, we’re able to bring industry professionals together and facilitate the best electrical solutions for our customers, who are powering your homes, buildings and manufacturing the things you use every day. Our commitment to quality has made us one of the nation’s largest distributors of electrical products and services.",5.0,0,US,0,0,0,https://www.linkedin.com/company/ced_2
988946,"Coherent Technical Services, Inc.","Founded in 2005, CTSi is a small business focusing on technical solutions and services for our Department of Defense, NASA and commercial customers. Our engineers and program managers combine in-depth understanding of our customers goals and objectives with technical solutions to address the challenges.

CTSi specializes in high-tech solutions for our customers high-tech programs. These programs include the Navy Unmanned Combat Air System, the Next Generation Jammer program, and several Unmanned System programs such as the NASA Generic Transport Model program. We even provide training courses for Systems Engineering and certain highly technical navigation programs.

At CTSi, our employees are provided the tools and the autonomy necessary to excel in their jobs and to meet the needs of our customers. We are very selective about those that we hire, and we select people that share our values and fit well into our culture. At CTSi, we pride ourselves on delivering Excellence in Technical Solutions.

Call CTSi today or visit us at: www.GoCTSi.com

Follow us on Facebook: https://www.facebook.com/GOCTSI",2.0,Maryland,US,Hollywood,20636,43880 Commerce Ave,https://www.linkedin.com/company/coherent-technical-services
990745,Cheyenne Regional Medical Center,"Our mission is to nurture and improve the health of individuals and the quality of life for our community.

Cheyenne Regional Medical Center is a 222-bed hospital, located in Cheyenne, Wyoming. We provide exceptional patient care and are passionate about moving healthcare forward for our region.

Founded in 1867, the Cheyenne Regional Medical Center healthcare system serves southeastern Wyoming and western Nebraska with more than 175 physicians, 1,800 employees and 200 volunteers. At the heart of the system is Cheyenne Regional Medical Center, a 222-bed tertiary medical center offering a Level 2 trauma center and home to the Wyoming Heart and Vascular Institute as well as the Wyoming Cancer Institute. Cheyenne Regional provides a full continuum of care from birth through end of life, including an inpatient hospice center.

The Cheyenne Regional Medical Group is also a part of the Cheyenne Regional Healthcare System, the state’s largest medical group with approximately 70 providers offering a complete continuum of care. WINHealth Partners is the insurance arm of Cheyenne Regional, and Wyoming Health Solutions provides administrative and organizational support for regional providers. 

Based in the Wyoming state capital, Cheyenne Regional Medical Center regularly partners with government agencies such as the federally funded Women Infants and Children Program (WIC), the Wyoming Department of Health, the federally qualified community clinic and other state departments to provide services throughout the region. The system also provides home care to patients in Laramie, Platte and Goshen counties. 

In addition, Cheyenne Regional serves as the clinical education center for Laramie County Community College and offers educational opportunities to other hospitals and organizations.


Find us on social:
http://www.facebook.com/crmcwy
http://www.twitter.com/cheyregional
http://www.youtube.com/cheyenneregional",5.0,WY,US,Cheyenne,82001,214 E. 23rd St,https://www.linkedin.com/company/cheyenne-regional-medical-center
991068,AVer USA,"We are AVer, the source of business and educational technology solutions. 

We believe that technology inspires the way we connect with people and the way we interact with each other.  We also believe that technology should be affordable, easy to use and meaningful.  Our educational and business technology solutions enable impactful learning and business growth.  We match our confidence in our products with unsurpassed customer support and the best warranty programs.

If you believe as we do, follow us!",4.0,CA,US,Fremont,94539,668 Mission Court,https://www.linkedin.com/company/averusa
994224,Barton Associates Inc.,"Welcome to Barton Associates, the locum tenens staffing and recruiting experts.

Founded in 2001, Barton Associates is a leading national locum tenens physician, dentist, nurse practitioner, and physician assistant staffing and recruiting firm. With more than 800 employees and 10 offices (and more on the horizon), Barton Associates has the experience, resources, and scale needed to efficiently match talented locum tenens providers in many different specialties with great healthcare facilities and practices across the United States in a wide variety of  practice areas.

Whether you are a skilled physician, dentist, CRNA, NP, or PA seeking a locum tenens job or a hospital, private practice, organization, or other healthcare facility in need of coverage, you can trust Barton Associates to help you find the perfect match. We are the locum tenens experts.

Learn more about Barton Associates at www.bartonassociates.com.",4.0,MA,US,Peabody,01960,300 Jubilee Dr.,https://www.linkedin.com/company/barton-associates-inc
995588,Med-Trans Corporation,"We stand by our mission: To improve the lives of those we serve while providing professional value to our partners and maintaining a family based culture. We are a leading national medical transport provider, focused on establishing professional relationships with leading health systems, medical centers, and EMS agencies. We offer a broad range of solutions to help our partners achieve successful patient outcomes.

Med-Trans is a part of the Global Medical Response family, the industry-leading air, ground, specialty and residential fire services and managed medical transportation organization. Together, with our GMR family, we are providing care to the world at a moment’s notice.",4.0,Texas,US,Lewisville,75067,209 State Hwy • 121 Bypass,https://www.linkedin.com/company/med-trans-corporation
996271,Benchmark IT - Technology Talent,"Benchmark IT delivers superior service to a broad range of IT clients and candidates in the New York Metro area. Our executives have over 15 years of staffing experience in IT Consulting, Full Time Search and providing Project Based Solutions.

Our core values include a strong and guiding commitment to business ethics, responsiveness and follow-through. We take a team approach with clients and consultants, treating every assignment as a building block towards forging long-term relationships.",1.0,CT,US,Stamford,06905,2777 Summer Street,https://www.linkedin.com/company/benchmark-it-llc
